accurate_moves,inaccurate_moves,mistake_moves,blunder_moves,average_cp_loss,accuracy_score,player,game_id,elo,result,cheat_ratio,label
7,12,3,0,54.45454545454545,94.55454545454546,black,game_1230,1528,draw,0.0,0
2,6,20,7,190.94285714285715,80.90571428571428,white,game_1231,1664,win,0.675,0
3,3,22,7,202.82857142857142,79.71714285714286,black,game_1231,1704,loss,0.2564102564102564,0
4,5,3,8,249.9,75.00999999999999,white,game_1232,1850,loss,0.04,0
3,4,4,9,279.9,72.01,black,game_1232,1927,win,0.56,0
6,5,5,0,76.75,92.325,white,game_1233,1393,win,0.2777777777777778,0
5,4,6,1,96.75,90.325,black,game_1233,1458,loss,0.058823529411764705,0
9,6,3,37,349.54545454545456,65.04545454545453,white,game_1234,1912,win,0.640625,0
6,8,3,37,352.9074074074074,64.70925925925926,black,game_1234,1931,loss,0.6825396825396826,0
26,25,8,0,46.932203389830505,95.30677966101695,white,game_1235,2048,draw,0.23728813559322035,0
22,20,17,0,58.76271186440678,94.12372881355932,black,game_1235,1971,draw,0.5084745762711864,0
6,10,20,22,243.86206896551724,75.61379310344827,white,game_1236,1658,win,0.391304347826087,0
14,12,15,18,194.3728813559322,80.56271186440678,black,game_1236,1636,loss,0.17647058823529413,0
2,2,13,23,353.4,64.66,white,game_1237,1713,win,0.7446808510638298,1
3,2,11,24,350.325,64.9675,black,game_1237,1704,loss,0.6304347826086957,0
7,9,5,17,259.6842105263158,74.03157894736842,white,game_1238,1830,loss,0.0975609756097561,0
8,8,4,17,260.4864864864865,73.95135135135135,black,game_1238,1787,win,0.5853658536585366,0
0,4,17,5,208.65384615384616,79.13461538461539,white,game_1239,1695,win,0.35714285714285715,0
2,6,13,5,192.34615384615384,80.76538461538462,black,game_1239,1759,loss,0.07407407407407407,0
3,6,4,36,372.734693877551,62.72653061224489,white,game_1240,1127,win,0.7368421052631579,1
0,8,4,36,372.6875,62.731249999999996,black,game_1240,1571,loss,0.017857142857142856,0
11,5,8,11,170.02857142857144,82.99714285714285,white,game_1241,1831,win,0.4,0
9,6,8,12,194.11428571428573,80.58857142857143,black,game_1241,1845,loss,0.28205128205128205,0
2,12,7,5,166.03846153846155,83.39615384615385,white,game_1242,1563,win,0.48148148148148145,0
2,12,8,4,156.76923076923077,84.32307692307693,black,game_1242,1462,loss,0.23076923076923078,0
9,16,10,29,253.609375,74.6390625,white,game_1243,1538,draw,0.05263157894736842,0
12,12,12,29,255.55384615384617,74.44461538461539,black,game_1243,1418,draw,0.36,0
8,12,3,7,164.56666666666666,83.54333333333334,white,game_1244,1749,win,0.6060606060606061,0
6,15,2,8,179.74193548387098,82.02580645161291,black,game_1244,1755,loss,0.15625,0
6,14,12,4,128.36111111111111,87.16388888888889,white,game_1245,1687,win,0.275,0
9,14,9,4,114.41666666666667,88.55833333333334,black,game_1245,1723,loss,0.05128205128205128,0
12,10,9,20,209.58823529411765,79.04117647058823,white,game_1246,1988,win,0.7692307692307693,1
16,11,5,19,194.64705882352942,80.53529411764706,black,game_1246,2142,loss,0.5098039215686274,0
11,6,7,9,178.21212121212122,82.17878787878787,white,game_1247,1927,win,0.5588235294117647,0
13,3,7,10,186.8181818181818,81.31818181818181,black,game_1247,2223,loss,0.12121212121212122,0
6,5,10,51,371.72222222222223,62.827777777777776,white,game_1248,1519,win,0.33783783783783783,0
6,7,9,50,362.25,63.775,black,game_1248,1545,loss,0.3150684931506849,0
2,19,16,18,221.45454545454547,77.85454545454544,white,game_1249,1916,win,0.7457627118644068,1
2,22,13,17,211.7962962962963,78.82037037037037,black,game_1249,1910,loss,0.5689655172413793,0
2,9,17,43,341.943661971831,65.8056338028169,white,game_1250,1733,win,0.5068493150684932,0
5,8,15,41,333.2173913043478,66.67826086956521,black,game_1250,1770,loss,0.5555555555555556,0
6,12,5,13,208.83333333333334,79.11666666666666,white,game_1251,1955,win,0.475,0
7,10,6,13,213.88888888888889,78.61111111111111,black,game_1251,1960,loss,0.1794871794871795,0
16,4,10,25,235.1090909090909,76.4890909090909,white,game_1252,1917,loss,0.18333333333333332,0
17,3,10,24,243.12962962962962,75.68703703703704,black,game_1252,1929,win,0.6833333333333333,0
1,8,9,0,127.72222222222223,87.22777777777777,white,game_1253,1983,loss,0.0,0
6,5,6,0,97.05882352941177,90.29411764705883,black,game_1253,2099,win,0.3333333333333333,0
3,10,16,9,183.28947368421052,81.67105263157895,white,game_1254,1059,win,0.30952380952380953,0
6,9,13,10,177.76315789473685,82.22368421052632,black,game_1254,2233,loss,0.0,0
5,4,3,9,230.28571428571428,76.97142857142858,white,game_1255,1887,win,0.391304347826087,0
6,2,3,10,256.3333333333333,74.36666666666667,black,game_1255,1925,loss,0.18181818181818182,0
6,10,6,12,201.94117647058823,79.80588235294118,white,game_1256,1817,win,0.6111111111111112,0
9,7,6,12,199.61764705882354,80.03823529411764,black,game_1256,1891,loss,0.02857142857142857,0
6,6,13,6,167.03225806451613,83.29677419354839,white,game_1257,1622,loss,0.030303030303030304,0
9,7,8,6,152.96666666666667,84.70333333333333,black,game_1257,1570,win,0.5454545454545454,0
25,9,8,20,181.6451612903226,81.83548387096774,white,game_1258,1952,loss,0.3717948717948718,0
25,7,9,20,190.45901639344262,80.95409836065573,black,game_1258,1904,win,0.6666666666666666,0
10,15,4,22,238.15686274509804,76.1843137254902,white,game_1259,1746,win,0.7692307692307693,1
10,16,3,21,232.54,76.746,black,game_1259,1741,loss,0.21568627450980393,0
18,15,1,0,36.205882352941174,96.37941176470588,white,game_1260,1857,draw,0.6176470588235294,0
17,15,1,0,38.15151515151515,96.18484848484849,black,game_1260,1726,draw,0.6060606060606061,0
14,13,1,31,272.1186440677966,72.78813559322035,white,game_1261,1785,win,0.6666666666666666,0
18,9,1,30,263.62068965517244,73.63793103448276,black,game_1261,1782,loss,0.5588235294117647,0
5,18,2,17,213.5952380952381,78.64047619047619,white,game_1262,1800,win,0.5416666666666666,0
3,19,3,17,219.57142857142858,78.04285714285714,black,game_1262,1740,loss,0.3404255319148936,0
16,15,10,22,196.95238095238096,80.3047619047619,white,game_1263,1690,win,0.20270270270270271,0
19,15,5,24,201.17460317460316,79.88253968253969,black,game_1263,1887,loss,0.1780821917808219,0
0,3,5,24,380.90625,61.909375,white,game_1264,1806,win,0.5142857142857142,0
2,1,9,20,360.6875,63.93125,black,game_1264,1911,loss,0.14705882352941177,0
0,6,1,23,384.1666666666667,61.58333333333333,white,game_1265,1806,win,0.7058823529411765,1
1,6,2,21,369.1666666666667,63.08333333333333,black,game_1265,1805,loss,0.0,0
3,9,24,43,311.44303797468353,68.85569620253165,white,game_1266,1681,draw,0.32941176470588235,0
3,14,23,40,290.8375,70.91625,black,game_1266,1684,draw,0.5119047619047619,0
7,7,6,16,249.27777777777777,75.07222222222222,white,game_1267,1746,loss,0.0,0
8,4,6,18,262.25,73.775,black,game_1267,1735,win,0.5,0
1,6,3,28,385.42105263157896,61.4578947368421,white,game_1268,1969,win,0.7045454545454546,1
6,3,1,28,378.36842105263156,62.16315789473684,black,game_1268,1949,loss,0.37209302325581395,0
6,15,9,21,255.3921568627451,74.46078431372548,white,game_1269,1677,win,0.1206896551724138,0
8,12,8,23,257.3333333333333,74.26666666666667,black,game_1269,1696,loss,0.03508771929824561,0
6,13,6,25,272.72,72.728,white,game_1270,1702,loss,0.19298245614035087,0
3,12,9,25,285.7959183673469,71.42040816326531,black,game_1270,1707,win,0.3157894736842105,0
9,8,15,6,144.8684210526316,85.51315789473684,white,game_1271,1912,loss,0.15384615384615385,0
11,7,16,3,132.32432432432432,86.76756756756757,black,game_1271,1913,win,0.6153846153846154,0
50,10,5,8,72.78082191780823,92.72191780821917,white,game_1272,1745,loss,0.618421052631579,0
49,10,5,8,74.09722222222223,92.59027777777777,black,game_1272,1696,win,0.631578947368421,0
6,8,16,33,297.06349206349205,70.2936507936508,white,game_1273,1414,win,0.410958904109589,0
7,8,14,33,294.758064516129,70.5241935483871,black,game_1273,1507,loss,0.4722222222222222,0
1,10,14,18,271.3488372093023,72.86511627906977,white,game_1274,1989,win,0.30357142857142855,0
1,4,20,20,291.73333333333335,70.82666666666667,black,game_1274,1870,loss,0.5454545454545454,0
2,5,4,3,160.78571428571428,83.92142857142858,white,game_1275,1695,win,0.13333333333333333,0
3,5,4,2,138.5,86.15,black,game_1275,1693,loss,0.07142857142857142,0
4,8,4,23,302.4102564102564,69.75897435897436,white,game_1276,1993,win,0.5833333333333334,0
4,9,3,25,301.4146341463415,69.85853658536585,black,game_1276,1901,loss,0.23404255319148937,0
2,6,1,41,385.94,61.406,white,game_1277,2170,loss,0.71875,1
5,3,0,42,396.98,60.30199999999999,black,game_1277,1895,win,0.515625,0
1,1,2,50,457.5740740740741,54.24259259259259,white,game_1278,1652,loss,0.55,0
0,1,2,51,474.7962962962963,52.520370370370365,black,game_1278,1632,win,0.7833333333333333,1
5,17,0,17,241.71794871794873,75.82820512820513,white,game_1279,1555,loss,0.26666666666666666,0
6,14,1,18,257.71794871794873,74.22820512820513,black,game_1279,1523,win,0.7333333333333333,1
0,3,1,27,441.48387096774195,55.8516129032258,white,game_1280,1761,loss,0.14285714285714285,0
1,2,0,28,455.2903225806452,54.47096774193548,black,game_1280,1715,win,0.3142857142857143,0
0,7,5,21,357.6666666666667,64.23333333333332,white,game_1281,1696,win,0.6136363636363636,0
2,5,6,21,360.44117647058823,63.955882352941174,black,game_1281,1680,loss,0.4418604651162791,0
6,12,5,1,76.75,92.325,white,game_1282,1989,win,0.43333333333333335,0
5,15,3,1,73.375,92.6625,black,game_1282,2034,loss,0.06896551724137931,0
1,7,11,0,104.57894736842105,89.5421052631579,white,game_1283,1761,win,0.5,0
1,8,10,0,98.26315789473684,90.17368421052632,black,game_1283,1739,loss,0.3333333333333333,0
3,16,8,7,153.38235294117646,84.66176470588235,white,game_1284,1700,win,0.5675675675675675,0
3,14,9,8,161.2941176470588,83.87058823529412,black,game_1284,2055,loss,0.0,0
6,11,1,15,258.1212121212121,74.18787878787879,white,game_1285,1552,loss,0.38095238095238093,0
6,9,2,14,258.61290322580646,74.13870967741936,black,game_1285,1514,win,0.6904761904761905,0
28,4,5,10,129.87234042553192,87.0127659574468,white,game_1286,1848,loss,0.4107142857142857,0
28,3,5,11,135.46808510638297,86.4531914893617,black,game_1286,1868,win,0.7857142857142857,1
0,17,6,10,190.15151515151516,80.98484848484848,white,game_1287,1739,win,0.5294117647058824,0
3,17,4,9,175.54545454545453,82.44545454545454,black,game_1287,1694,loss,0.0,0
2,4,7,23,347.0,65.3,white,game_1288,1732,win,0.7115384615384616,1
3,3,8,23,341.2972972972973,65.87027027027027,black,game_1288,1732,loss,0.7058823529411765,1
1,8,4,22,335.22857142857146,66.47714285714285,white,game_1289,1812,loss,0.4186046511627907,0
3,3,5,23,351.1470588235294,64.88529411764705,black,game_1289,1823,win,0.2558139534883721,0
1,13,8,10,223.96875,77.603125,white,game_1290,2020,loss,0.2222222222222222,0
2,13,6,10,220.6451612903226,77.93548387096774,black,game_1290,1994,win,0.6111111111111112,0
4,7,10,24,296.35555555555555,70.36444444444444,white,game_1291,1886,loss,0.12,0
5,6,8,24,298.1162790697674,70.18837209302326,black,game_1291,1903,win,0.5,0
9,2,22,37,295.35714285714283,70.46428571428572,white,game_1292,1891,loss,0.35443037974683544,0
6,5,21,39,305.7042253521127,69.42957746478874,black,game_1292,1944,win,0.7468354430379747,1
5,17,5,24,276.52941176470586,72.34705882352941,white,game_1293,1522,win,0.6610169491525424,0
3,12,12,23,291.04,70.896,black,game_1293,1574,loss,0.4482758620689655,0
15,21,17,17,165.62857142857143,83.43714285714286,white,game_1294,1873,loss,0.15584415584415584,0
16,19,17,17,165.81159420289856,83.41884057971015,black,game_1294,1854,win,0.5324675324675324,0
1,2,23,12,291.2105263157895,70.87894736842105,white,game_1295,1896,win,0.40476190476190477,0
0,3,23,12,278.7631578947368,72.12368421052632,black,game_1295,1885,loss,0.0975609756097561,0
0,4,3,28,379.4,62.06,white,game_1296,1592,win,0.6578947368421053,0
1,3,5,26,368.9142857142857,63.10857142857143,black,game_1296,1593,loss,0.43243243243243246,0
6,10,2,15,253.93939393939394,74.60606060606061,white,game_1297,1704,draw,0.33962264150943394,0
7,10,1,13,232.80645161290323,76.71935483870968,black,game_1297,1720,draw,0.1320754716981132,0
5,7,11,32,307.41818181818184,69.25818181818181,white,game_1298,1382,loss,0.7761194029850746,1
6,8,9,32,314.4909090909091,68.55090909090909,black,game_1298,1600,win,0.3582089552238806,0
9,15,3,16,216.69767441860466,78.33023255813953,white,game_1299,1960,loss,0.13953488372093023,0
10,14,2,16,215.52380952380952,78.44761904761904,black,game_1299,1924,win,0.4186046511627907,0
9,9,4,4,127.3076923076923,87.26923076923077,white,game_1300,1621,loss,0.0,0
6,10,5,4,134.64,86.536,black,game_1300,1604,win,0.5769230769230769,0
1,6,4,44,412.27272727272725,58.77272727272727,white,game_1301,1557,win,0.746031746031746,1
4,5,2,44,408.07272727272726,59.19272727272727,black,game_1301,1630,loss,0.3225806451612903,0
2,11,13,5,156.25806451612902,84.3741935483871,white,game_1302,1719,win,0.3235294117647059,0
3,9,13,6,163.74193548387098,83.6258064516129,black,game_1302,1652,loss,0.18181818181818182,0
4,11,12,29,295.625,70.4375,white,game_1303,1897,draw,0.40350877192982454,0
3,13,11,28,285.2909090909091,71.47090909090909,black,game_1303,1873,draw,0.23214285714285715,0
4,8,12,22,275.19565217391306,72.4804347826087,white,game_1304,1689,loss,0.2391304347826087,0
3,8,12,22,284.3333333333333,71.56666666666666,black,game_1304,1691,win,0.6304347826086957,0
44,12,0,13,105.8695652173913,89.41304347826087,white,game_1305,2021,loss,0.44,0
45,10,0,13,106.07352941176471,89.39264705882353,black,game_1305,1817,win,0.8666666666666667,1
73,18,16,9,63.525862068965516,93.64741379310345,white,game_1306,1822,win,0.7350427350427351,1
71,21,14,10,67.26724137931035,93.27327586206897,black,game_1306,1742,loss,0.7672413793103449,1
5,10,14,16,259.9555555555556,74.00444444444445,white,game_1307,2007,loss,0.0625,0
6,8,10,20,266.1818181818182,73.38181818181818,black,game_1307,1961,win,0.16666666666666666,0
0,3,5,12,316.75,68.325,white,game_1308,1732,win,0.5,0
0,5,4,11,297.45,70.255,black,game_1308,1731,loss,0.23809523809523808,0
3,11,17,12,223.8372093023256,77.61627906976744,white,game_1309,1543,loss,0.41304347826086957,0
4,10,16,12,224.1904761904762,77.58095238095238,black,game_1309,1527,win,0.6521739130434783,0
4,13,1,49,317.4179104477612,68.25820895522388,white,game_1310,1599,loss,0.47297297297297297,0
7,9,2,48,321.0,67.9,black,game_1310,1636,win,0.7162162162162162,1
8,8,8,23,274.5531914893617,72.54468085106383,white,game_1311,1715,loss,0.08163265306122448,0
5,6,14,21,282.69565217391306,71.7304347826087,black,game_1311,1663,win,0.3673469387755102,0
6,16,9,4,113.51428571428572,88.64857142857143,white,game_1312,1706,loss,0.14285714285714285,0
8,18,4,4,108.08823529411765,89.19117647058823,black,game_1312,1730,win,0.5142857142857142,0
3,5,7,11,230.57692307692307,76.9423076923077,white,game_1313,1591,win,0.41379310344827586,0
3,8,4,11,227.57692307692307,77.24230769230769,black,game_1313,1579,loss,0.0,0
3,10,7,26,319.60869565217394,68.0391304347826,white,game_1314,1854,loss,0.3958333333333333,0
3,8,7,28,337.5869565217391,66.24130434782609,black,game_1314,1801,win,0.4375,0
9,4,3,17,277.6060606060606,72.23939393939393,white,game_1315,1717,loss,0.28205128205128205,0
8,3,4,17,280.90625,71.909375,black,game_1315,1712,win,0.717948717948718,1
13,4,0,23,296.375,70.3625,white,game_1316,1740,loss,0.2926829268292683,0
10,6,0,23,304.4102564102564,69.55897435897435,black,game_1316,1985,win,0.7073170731707317,1
1,5,17,33,338.9107142857143,66.10892857142858,white,game_1317,1766,win,0.6290322580645161,0
1,6,16,33,334.98214285714283,66.50178571428572,black,game_1317,1796,loss,0.6721311475409836,0
3,9,11,27,308.26,69.174,white,game_1318,1492,loss,0.14754098360655737,0
2,7,13,28,321.42,67.858,black,game_1318,1528,win,0.5901639344262295,0
3,5,13,0,132.33333333333334,86.76666666666667,white,game_1319,1664,win,0.2608695652173913,0
4,3,14,0,147.14285714285714,85.28571428571428,black,game_1319,1704,loss,0.045454545454545456,0
4,5,9,26,342.29545454545456,65.77045454545454,white,game_1320,1850,loss,0.06,0
3,4,10,27,359.70454545454544,64.02954545454546,black,game_1320,1927,win,0.32,0
11,16,0,22,207.75510204081633,79.22448979591837,white,game_1321,1912,loss,0.3333333333333333,0
8,18,1,22,217.48979591836735,78.25102040816327,black,game_1321,1931,win,0.7222222222222222,1
10,9,2,3,97.29166666666667,90.27083333333333,white,game_1322,2048,win,0.5925925925925926,0
9,6,6,3,123.41666666666667,87.65833333333333,black,game_1322,1971,loss,0.15384615384615385,0
2,8,7,31,344.9375,65.50625,white,game_1323,1658,loss,0.21568627450980393,0
6,6,5,28,335.77777777777777,66.42222222222222,black,game_1323,1636,win,0.29411764705882354,0
2,2,10,11,296.92,70.30799999999999,white,game_1324,1713,win,0.5384615384615384,0
3,2,9,11,292.44,70.756,black,game_1324,1704,loss,0.08,0
5,5,14,24,295.0833333333333,70.49166666666667,white,game_1325,1830,win,0.7037037037037037,1
7,3,14,24,291.625,70.8375,black,game_1325,1787,loss,0.6792452830188679,0
0,11,17,2,143.13333333333333,85.68666666666667,white,game_1326,1695,loss,0.25806451612903225,0
2,13,12,2,124.72413793103448,87.52758620689656,black,game_1326,1759,win,0.5806451612903226,0
3,6,3,18,311.46666666666664,68.85333333333334,white,game_1327,1127,loss,0.18181818181818182,0
0,8,2,20,338.1,66.19,black,game_1327,1571,win,0.5757575757575758,0
8,8,2,10,188.17857142857142,81.18214285714285,white,game_1328,1831,win,0.6129032258064516,0
7,9,2,9,176.7037037037037,82.32962962962964,black,game_1328,1845,loss,0.06666666666666667,0
3,7,1,19,307.7,69.23,white,game_1329,1734,win,0.7058823529411765,1
4,6,1,20,315.80645161290323,68.41935483870968,black,game_1329,1736,loss,0.3333333333333333,0
1,4,1,23,403.2068965517241,59.679310344827584,white,game_1330,1492,loss,0.03125,0
3,2,1,23,402.82758620689657,59.71724137931034,black,game_1330,1520,win,0.21875,0
8,4,10,22,294.8636363636364,70.51363636363637,white,game_1331,1723,win,0.05172413793103448,0
7,6,9,25,309.8510638297872,69.01489361702127,black,game_1331,1789,loss,0.2807017543859649,0
1,3,0,30,445.9117647058824,55.40882352941176,white,game_1332,1996,loss,0.68,0
3,0,0,31,457.1764705882353,54.28235294117647,black,game_1332,1975,win,0.02,0
0,10,12,24,306.0652173913044,69.39347826086956,white,game_1333,1801,loss,0.037037037037037035,0
4,9,10,22,290.8222222222222,70.91777777777779,black,game_1333,1792,win,0.2962962962962963,0
15,19,20,23,204.83116883116884,79.51688311688312,white,game_1334,1628,draw,0.6233766233766234,0
17,15,22,22,196.92105263157896,80.3078947368421,black,game_1334,1618,draw,0.618421052631579,0
9,12,6,20,245.29787234042553,75.47021276595744,white,game_1335,1505,win,0.7647058823529411,1
8,13,6,20,247.53191489361703,75.24680851063829,black,game_1335,1512,loss,0.42,0
11,7,4,4,131.65384615384616,86.83461538461538,white,game_1336,1826,loss,0.13793103448275862,0
9,7,5,5,151.0,84.9,black,game_1336,1796,win,0.1724137931034483,0
1,1,9,13,338.3333333333333,66.16666666666666,white,game_1337,1754,win,0.52,0
2,0,9,13,338.0416666666667,66.19583333333333,black,game_1337,1730,loss,0.0,0
7,1,5,25,312.89473684210526,68.71052631578948,white,game_1338,1630,loss,0.2682926829268293,0
6,1,6,24,324.27027027027026,67.57297297297296,black,game_1338,1603,win,0.5121951219512195,0
2,5,1,18,333.9230769230769,66.6076923076923,white,game_1339,1724,win,0.2962962962962963,0
3,4,1,18,333.0769230769231,66.69230769230768,black,game_1339,1718,loss,0.11538461538461539,0
3,4,4,15,271.3076923076923,72.86923076923077,white,game_1340,1781,win,0.35714285714285715,0
2,5,6,13,266.15384615384613,73.38461538461539,black,game_1340,1778,loss,0.37037037037037035,0
4,13,11,14,202.23809523809524,79.77619047619048,white,game_1341,1858,loss,0.11904761904761904,0
7,13,8,13,176.85365853658536,82.31463414634146,black,game_1341,1867,win,0.30952380952380953,0
14,22,5,9,127.22,87.27799999999999,white,game_1342,1961,win,0.23214285714285715,0
18,15,8,10,138.33333333333334,86.16666666666666,black,game_1342,1899,loss,0.16363636363636364,0
7,23,2,18,187.98,81.202,white,game_1343,1749,loss,0.45454545454545453,0
4,23,3,20,209.38,79.062,black,game_1343,1755,win,0.5636363636363636,0
1,4,13,19,301.5405405405405,69.84594594594594,white,game_1344,1687,win,0.6585365853658537,0
3,6,9,18,282.1666666666667,71.78333333333333,black,game_1344,1723,loss,0.0,0
7,14,14,7,164.54761904761904,83.54523809523809,white,game_1345,1988,win,0.3953488372093023,0
10,14,11,7,152.0,84.8,black,game_1345,2142,loss,0.21428571428571427,0
7,5,7,16,241.4,75.86,white,game_1346,1927,win,0.7317073170731707,1
9,1,10,15,242.9142857142857,75.70857142857143,black,game_1346,2223,loss,0.2,0
35,18,24,0,65.01298701298701,93.49870129870129,white,game_1347,1916,draw,0.2987012987012987,0
32,24,20,0,61.51315789473684,93.84868421052632,black,game_1347,1910,draw,0.5789473684210527,0
2,17,3,35,336.6140350877193,66.33859649122806,white,game_1348,1733,draw,0.14285714285714285,0
5,14,3,35,332.9298245614035,66.70701754385965,black,game_1348,1770,draw,0.016129032258064516,0
9,11,10,31,281.21311475409834,71.87868852459016,white,game_1349,1955,win,0.7794117647058824,1
12,8,10,31,276.44262295081967,72.35573770491803,black,game_1349,1960,loss,0.3283582089552239,0
25,11,3,13,147.57692307692307,85.24230769230769,white,game_1350,1917,win,0.8135593220338984,1
28,9,1,14,147.55769230769232,85.24423076923077,black,game_1350,1929,loss,0.5172413793103449,0
1,7,7,23,337.7631578947368,66.22368421052632,white,game_1351,1983,win,0.7045454545454546,1
5,5,7,21,325.0,67.5,black,game_1351,2099,loss,0.2558139534883721,0
8,34,3,26,210.46478873239437,78.95352112676056,white,game_1352,1059,loss,0.7948717948717948,1
11,32,1,27,212.61971830985917,78.73802816901409,black,game_1352,2233,win,0.8333333333333334,1
5,4,0,25,352.5882352941176,64.74117647058824,white,game_1353,1887,loss,0.43902439024390244,0
6,2,0,24,366.9375,63.30625,black,game_1353,1925,win,0.3902439024390244,0
7,8,10,8,179.54545454545453,82.04545454545455,white,game_1354,1817,win,0.6285714285714286,0
10,5,9,9,180.66666666666666,81.93333333333334,black,game_1354,1891,loss,0.17647058823529413,0
27,14,0,7,91.3125,90.86875,white,game_1355,1952,loss,0.5,0
26,14,0,8,102.4375,89.75625,black,game_1355,1904,win,0.5666666666666667,0
16,13,5,9,145.02325581395348,85.49767441860465,white,game_1356,1746,win,0.3958333333333333,0
16,11,7,8,138.28571428571428,86.17142857142858,black,game_1356,1741,loss,0.06382978723404255,0
0,12,1,34,380.1276595744681,61.98723404255319,white,game_1357,1857,loss,0.22,0
0,11,1,34,387.04347826086956,61.29565217391304,black,game_1357,1726,win,0.62,0
17,6,9,29,260.57377049180326,73.94262295081967,white,game_1358,1785,loss,0.5223880597014925,0
20,2,9,29,266.1666666666667,73.38333333333333,black,game_1358,1782,win,0.6268656716417911,0
4,14,0,9,193.74074074074073,80.62592592592593,white,game_1359,1800,win,0.5151515151515151,0
0,19,0,7,177.15384615384616,82.28461538461538,black,game_1359,1740,loss,0.03125,0
9,11,4,15,222.53846153846155,77.74615384615385,white,game_1360,1690,loss,0.09523809523809523,0
9,11,3,15,221.8684210526316,77.81315789473683,black,game_1360,1887,win,0.5238095238095238,0
0,3,22,49,373.81081081081084,62.618918918918915,white,game_1361,1806,win,0.325,0
2,1,25,46,361.86486486486484,63.81351351351351,black,game_1361,1911,loss,0.3924050632911392,0
0,6,32,33,306.7323943661972,69.32676056338028,white,game_1362,1806,loss,0.6493506493506493,0
1,6,33,30,299.14285714285717,70.08571428571429,black,game_1362,1805,win,0.8571428571428571,1
7,8,12,21,257.0416666666667,74.29583333333333,white,game_1363,1681,loss,0.4074074074074074,0
6,9,10,22,259.70212765957444,74.02978723404256,black,game_1363,1684,win,0.6666666666666666,0
20,10,7,18,194.07272727272726,80.59272727272727,white,game_1364,1746,loss,0.0,0
19,8,8,19,212.92592592592592,78.7074074074074,black,game_1364,1735,win,0.10344827586206896,0
1,6,3,9,270.8421052631579,72.91578947368421,white,game_1365,1969,win,0.5,0
6,3,1,9,256.7368421052632,74.32631578947368,black,game_1365,1949,loss,0.0,0
39,19,12,1,53.67605633802817,94.63239436619719,white,game_1366,1677,draw,0.4788732394366197,0
42,16,12,1,49.816901408450704,95.01830985915493,black,game_1366,1696,draw,0.39436619718309857,0
12,8,1,32,299.77358490566036,70.02264150943397,white,game_1367,1702,win,0.6610169491525424,0
7,11,2,32,302.4230769230769,69.75769230769231,black,game_1367,1707,loss,0.3620689655172414,0
3,4,3,11,273.9047619047619,72.60952380952381,white,game_1368,1912,win,0.5862068965517241,0
5,3,3,10,269.14285714285717,73.08571428571429,black,game_1368,1913,loss,0.10714285714285714,0
6,7,5,2,120.8,87.92,white,game_1369,1745,loss,0.08695652173913043,0
5,8,4,3,130.8,86.92,black,game_1369,1696,win,0.30434782608695654,0
4,11,19,32,277.1969696969697,72.28030303030303,white,game_1370,1989,loss,0.3283582089552239,0
1,10,22,33,293.030303030303,70.6969696969697,black,game_1370,1870,win,0.208955223880597,0
2,5,3,2,143.5,85.65,white,game_1371,1695,win,0.26666666666666666,0
3,4,3,2,137.66666666666666,86.23333333333333,black,game_1371,1693,loss,0.0,0
2,14,13,29,278.55172413793105,72.1448275862069,white,game_1372,1993,loss,0.22950819672131148,0
3,14,11,29,279.43859649122805,72.0561403508772,black,game_1372,1901,win,0.8032786885245902,1
3,6,4,18,282.2903225806452,71.77096774193548,white,game_1373,2170,win,0.2857142857142857,0
6,3,2,20,294.741935483871,70.52580645161291,black,game_1373,1895,loss,0.058823529411764705,0
5,1,4,37,388.531914893617,61.146808510638294,white,game_1374,1652,draw,0.5892857142857143,0
3,1,5,38,414.4468085106383,58.55531914893617,black,game_1374,1632,draw,0.16071428571428573,0
0,3,2,33,413.2631578947368,58.67368421052632,white,game_1375,1761,win,0.5581395348837209,0
1,2,2,32,424.13513513513516,57.58648648648648,black,game_1375,1715,loss,0.07142857142857142,0
0,7,5,7,234.68421052631578,76.53157894736842,white,game_1376,1696,win,0.52,0
2,5,4,8,225.57894736842104,77.4421052631579,black,game_1376,1680,loss,0.375,0
13,14,6,18,201.5686274509804,79.84313725490196,white,game_1377,1989,loss,0.45614035087719296,0
11,14,7,18,202.66,79.734,black,game_1377,2034,win,0.7017543859649122,1
1,7,6,7,233.38095238095238,76.66190476190476,white,game_1378,1761,loss,0.25925925925925924,0
1,7,4,8,238.3,76.17,black,game_1378,1739,win,0.48148148148148145,0
7,13,24,0,127.68181818181819,87.23181818181818,white,game_1379,1700,loss,0.38461538461538464,0
8,10,25,1,139.70454545454547,86.02954545454546,black,game_1379,2055,win,0.5384615384615384,0
24,9,1,19,184.66037735849056,81.53396226415094,white,game_1380,1848,loss,0.296875,0
23,8,3,20,200.61111111111111,79.93888888888888,black,game_1380,1868,win,0.234375,0
16,23,1,16,167.875,83.2125,white,game_1381,1739,loss,0.5555555555555556,0
17,22,0,15,161.7962962962963,83.82037037037037,black,game_1381,1694,win,0.8412698412698413,1
11,18,9,4,99.35714285714286,90.06428571428572,white,game_1382,1732,draw,0.2765957446808511,0
8,16,10,4,103.8157894736842,89.61842105263158,black,game_1382,1732,draw,0.30434782608695654,0
3,11,27,17,240.36206896551724,75.96379310344827,white,game_1383,1812,win,0.2571428571428571,0
5,5,31,18,249.89830508474577,75.01016949152542,black,game_1383,1823,loss,0.391304347826087,0
